@relation ‘jgroups’

@attribute fix {False,True}
@attribute ns numeric
@attribute nd numeric
@attribute nf numeric
@attribute entrophy numeric
@attribute la numeric
@attribute ld numeric
@attribute lt numeric
@attribute ndev numeric
@attribute age numeric
@attribute nuc numeric
@attribute exp numeric
@attribute rexp numeric
@attribute sexp numeric
@attribute contains_bug {False,True}
@attribute author_date_unix_timestamp numeric

@data
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1401088382
False,1,1,1,0,26,14,630,30,29.84465278,59,21871,1.03350684,12240,False,1401099883
True,1,3,3,1.570950594,6,4,5321,30,43.05503472,967,21990,1.01419372,12284,False,1401275425
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1401276496
True,1,1,1,0,6,4,242,30,12.07280093,13,21992,1.08283082,12285,False,1401287573
False,1,1,1,0,3,1,270,30,52.72012731,4,21993,1.018968088,12286,False,1402381917
False,1,1,1,0,1,1,138,30,15.19230324,1,0,0,0,False,1402399922
False,1,1,1,0,4,3,412,30,15.20744213,4,1,1.065757278,1,False,1402401230
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1402401385
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1402401824
False,1,1,1,0,21,51,401,30,28.29033565,18,21994,1.03534776,5377,False,1402405912
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1402405942
False,5,27,27,3.735738627,929,546,1708.740741,30,73.84175283,3910,22031,1.000776601,5382,True,1402479745
False,1,1,1,0,1,1,431,30,57.00289352,107,21995,1.017542969,12287,False,1402480520
False,1,1,1,0,27,17,1252,25,290.2715278,31,0,0,0,False,1402522604
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1402549720
False,1,2,2,0.426228657,17,6,256.5,30,9.987274306,9,17.5,1.053455488,1,False,1402607169
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1402639586
False,1,1,1,0,1,1,424,30,4.703819444,6,27,1.212593194,21,False,1403013579
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1403014728
False,2,2,2,0.021636091,478,0,97.5,30,32.57289352,71,21998.5,1.015350187,12289,False,1403184066
False,2,2,2,1,2,2,293,28,104.7985822,37,21996.5,1.009175723,5378,False,1403355608
False,3,5,5,1.358005109,571,478,995,30,126.7931736,219,22002,1.048012572,12292,False,1403588152
False,1,9,9,2.842451588,19,16,1806.333333,30,138.6784272,282,22009,1.001390836,12301,False,1403593518
False,1,1,1,0,1,1,244,30,26.70760417,14,22014,1.03744252,12302,False,1403595110
False,1,1,1,0,9,3,1184,27,151.7258565,95,22015,1.006590834,12303,False,1403606283
False,1,1,1,0,12,5,484,30,0.343090278,1,22016,3.914684749,12304,False,1403617795
False,1,1,1,0,3,1,491,30,0.003715278,2,22017,270.1588785,12305,False,1403618116
False,2,4,4,2,4,4,775,30,15.89084491,1130,22046.5,1.032775685,12324,False,1403852714
False,1,1,1,0,2,1,493,30,2.717777778,3,1,1.36794767,1,False,1403852932
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1403853383
False,1,1,1,0,1,2,494,30,0.011053241,4,22049,91.47120419,12325,False,1403853887
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1403853896
False,2,5,5,0.744089677,135,139,3226.2,30,200.4130903,741,22052,1.014668001,5383,False,1404141077
False,1,2,2,1,2,2,598.5,30,19.22990741,10,22055.5,1.039001748,12331,False,1404141209
False,1,1,1,0,15,3,609,30,20.94635417,22,22057,1.047741005,5384,False,1404289510
False,1,2,2,0.943601631,95,49,1301.5,30,21.8899537,259,22058.5,1.034262293,12333,False,1404371037
False,2,3,3,1.583030371,35,20,2891.333333,30,130.0590895,809,22061,1.02352692,5385,False,1404385128
False,1,3,3,0.897260036,31,28,5727,30,58.00123843,884,3,1.00849877,2,False,1404389154
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1404393095
False,1,1,1,0,0,238,238,30,22.14568287,1,22063,1.045155528,5386,False,1404393132
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1404393141
False,1,1,1,0,6,8,621,30,5.039918981,23,22064,1.198415888,5387,False,1404724959
False,1,1,1,0,11,5,619,30,0.023645833,24,22065,43.2907489,5388,False,1404727002
False,2,7,7,2.129332294,95,14,3161.428571,30,275.5319659,1931,22070,1.024900164,5391,False,1404991853
False,1,1,1,0,13,10,1345,30,86.1165162,53,22066,1.011612174,5389,False,1404995937
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1404996607
False,2,2,2,1,2,2,392,25,860.5561516,40,22074.5,1.000663101,12341,False,1405089855
False,1,1,1,0,37,2,3948,30,23.03134259,122,28,1.043419093,0,False,1405578060
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1405865061
False,1,3,3,1.185180192,74,10,4306.333333,30,74.2196875,740,22077,1.004660789,12344,False,1406023250
False,1,1,1,0,11,4,2513,30,74.83828704,276,22079,1.013362144,12345,False,1406026065
False,1,1,1,0,2,2,20,30,25.15630787,16,22080,1.039751461,619,False,1406026219
False,1,3,3,1.060372053,40,29,4087,30,20.22810571,301,22082,1.031344839,12348,False,1406042092
False,1,1,1,0,1,1,1190,27,29.08572917,96,22084,1.034381122,12349,False,1406119290
True,1,1,1,0,3,1,1236,30,99.19974537,180,22085,1.010080671,12350,False,1406126328
False,2,4,4,2,4,4,775,30,20.03404803,1135,22087.5,1.026356989,12351,False,1406127032
False,1,1,1,0,1,1,2608,30,99.48563657,253,0,0,0,False,1406151029
False,1,1,1,0,50,6,625,30,16.89646991,25,22090,1.05918396,5392,False,1406186857
True,1,1,1,0,20,2,7484,30,13.88563657,785,22091,1.072016864,12352,False,1406191572
False,2,4,4,2,4,4,775,30,0.748645833,1139,22093.5,1.69570057,12353,False,1406191715
False,1,1,1,0,1,1,7502,30,1.015277778,786,22096,1.98495212,12354,False,1406279292
False,1,3,3,1.378783493,4,3,739,30,71.18538194,161,22098,1.063058521,12357,False,1406534761
False,1,2,2,1,2,2,2010,30,128.8801215,282,22100.5,1.004643635,12359,False,1406537737
False,1,2,2,1,2,2,2467.5,30,92.3645544,114,22102.5,1.008897539,12361,False,1406538051
False,1,1,1,0,3,1,770,20,985.7767708,35,22104,1.001014428,12362,False,1406539210
False,1,1,1,0,3,0,2145,30,20.07672454,465,1,1.049808922,1,False,1406726482
False,1,1,1,0,4,32,2148,30,0.005949074,466,22105,169.0933852,12363,False,1406726996
False,1,1,1,0,1,1,3983,30,13.9603125,123,22106,1.071631634,1821,False,1406784231
False,1,1,1,0,93,4,200,27,120.9620255,7,22107,1.008267057,1822,False,1406787850
False,1,1,1,0,33,0,3983,30,0.094907407,124,22108,11.53658537,1823,False,1406792431
False,1,1,1,0,60,3,4016,30,0.116215278,125,22109,9.604720645,1824,False,1406802472
True,1,1,1,0,2,2,5645,28,133.9491551,562,22110,1.007465519,12364,False,1406803013
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1406815539
False,1,1,1,0,1,1,66,30,81.73291667,3,22111,1.012234973,626,False,1406965380
True,1,1,1,0,14,21,853,30,11.06075231,186,3,1.090409763,2,False,1407147364
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1407693901
False,1,1,1,0,15,6,7502,30,17.04320602,787,22112,1.058674407,12365,False,1407751825
False,3,84,84,4.620625791,12188,11241,347.4642857,30,452.468152,1316,22154.5,1.000252212,12367,False,1407834086
True,1,1,1,0,1,1,2120,30,18.98502315,467,4,1.052673099,1,False,1408367302
False,1,2,2,0.439496987,22,0,985,30,6.277893519,667,22197.5,1.119466824,631,False,1408376496
False,1,29,29,0.940109677,23,179,46.93103448,30,0.723220785,3,22213,1.073163271,1932,False,1408438120
False,1,1,1,0,2,8,1951,30,0.715833333,648,22228,2.396973225,632,False,1408438344
False,1,2,2,0.258018669,11,12,553.5,30,3.517986111,3,22229.5,1.142353925,1934,False,1408440057
False,1,1,1,0,1,1,1085,30,0.083310185,2,22231,13.00333426,1935,False,1408445318
False,1,1,1,0,1,1,114,30,0.082349537,3,22232,13.1433591,1936,False,1408447172
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1408448837
False,1,2,2,1,1,3,433,30,20.59706597,206,22233.5,1.031274618,634,False,1408449126
False,1,1,1,0,9,1,1054,25,538.3277315,106,5,1.001857604,2,False,1408566749
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1408597319
False,2,2,2,0.956888666,28,9,1108,30,107.5144676,41,22235.5,1.007078552,5393,False,1409050082
False,1,1,1,0,10,0,1354,30,0.024375,17,22237,42.02564103,5394,False,1409052188
False,1,1,1,0,2,0,881,30,0.045752315,26,22238,22.85681761,12369,False,1409054035
False,1,1,1,0,0,2,32,30,148.5720139,2,22239,1.006730743,12370,False,1409293640
False,1,1,1,0,54,0,0,1,0,0,22240,0,1937,False,1409296110
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1409296179
False,2,4,4,2,4,4,793,30,16.3693316,1149,22242.5,1.050120065,12371,False,1409296388
False,3,5,5,0.312057599,7,250,692.2,30,5.891650463,1161,22247,3.38438883,12372,False,1409303719
False,3,6,6,2.394088221,284,67,893,30,129.9592014,152,22254.5,1.062258117,5398,False,1409551932
False,1,1,1,0,1,4,108,30,141.5040046,20,6,1.007066938,0,False,1409781416
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1409808414
False,1,1,1,0,161,0,0,1,0,0,22250,0,5395,False,1409824935
False,1,1,1,0,5,2,2608,30,42.71371528,254,22251,1.023411684,12373,False,1409841494
False,3,41,41,4.519749522,547,377,1566.170732,30,303.9565902,4532,22281,1.000402053,5406,True,1410338395
False,1,1,1,0,3,1,196,30,79.29484954,73,22258,1.01261116,1525,False,1410439227
False,2,2,2,0.238684511,29,22,2126,30,15.06663194,141,22259.5,1.049778876,5399,False,1410853689
True,1,1,1,0,4,5,483,30,97.08244213,17,22302,1.010300524,12410,False,1410867668
False,3,18,18,3.457871509,1050,446,1361.444444,30,166.6826215,1060,22312.5,1.007627039,5414,False,1410944182
False,1,1,1,0,1,1,1945,30,20.29987269,651,22303,1.049261393,641,False,1411057628
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1411364328
False,2,7,7,1.382575867,210,29,763.7142857,30,156.150339,239,22325,1.001540531,5420,False,1411388640
False,1,1,1,0,1,2,3033,30,160.9449421,331,22329,1.006213305,12421,False,1411461113
False,1,1,1,0,74,23,161,1,19.00148148,1,22330,1.052627475,5421,False,1411466663
False,1,1,1,0,15,1,307,30,42.05840278,1,22331,1.023776462,1941,False,1411467932
False,1,2,2,0.721928095,2,3,7124.5,30,281.6350174,732,22332.5,1.001785344,12423,False,1411486113
False,3,6,6,1.774899101,76,78,2133.833333,30,248.6929205,2105,22337.5,1.039790426,5422,False,1411559111
True,1,1,1,0,1,1,1779,30,44.16070602,1,22334,1.022644566,1942,False,1411649571
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1411713628
False,2,3,3,1.03317373,31,31,3434.666667,30,2.041238426,1634,22342,1.299382524,12427,True,1411735474
False,3,8,8,1.495085383,287,177,1002.75,30,380.0588209,335,22347.5,1.005794388,5426,False,1411983720
False,3,4,4,1.675207551,48,9,440.5,30,233.5791291,20,22353.5,1.007142977,5427,False,1412067339
False,1,1,1,0,2,2,83,25,419.9492708,39,22356,1.00238124,12432,False,1412169977
False,1,2,2,1,6,2,962.5,30,172.1205324,356,22357.5,1.004357412,12434,False,1412426684
False,1,2,2,0.99107606,11,16,4385,28,148.9826042,810,22359.5,1.00913994,12436,False,1412592430
False,1,1,1,0,2,2,12065,30,15.03243056,673,7,1.066522842,3,False,1412784915
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1413359817
True,1,1,1,0,2,1,607,30,183.0295833,18,22361,1.005463598,12437,False,1413369226
False,1,1,1,0,13,0,1262,25,125.8717245,32,1,1.007944596,1,False,1413397921
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1413439659
False,1,1,1,0,1,1,1383,20,1283.991435,40,22362,1.000778821,12438,False,1413459185
False,1,1,1,0,3,0,7513,30,19.99423611,791,22363,1.050014414,12439,False,1413462976
False,1,1,1,0,2,2,183,30,184.8924884,13,22364,1.005408549,12440,False,1413530181
False,2,2,2,0.581321499,19,17,639.5,30,9.09078125,18,22365.5,1.055216253,12441,False,1413542394
False,1,1,1,0,24,38,771,26,384.9089236,48,22367,1.002598017,12442,False,1413878959
True,1,1,1,0,1,1,996,30,20.96975694,3,22368,1.047687725,1947,False,1413879126
False,2,3,3,1.584962501,3,3,409,30,43.579375,508,22370,1.013129307,12443,False,1413879562
False,1,1,1,0,55,2,54,30,33.99077546,10,22372,1.029419747,1948,False,1413880985
False,1,1,1,0,1,1,107,30,0.002800926,11,22373,358.0247934,1949,False,1413881227
False,1,1,1,0,1,1,1945,30,24.83773148,654,22374,1.040261326,648,False,1413881454
False,1,2,2,0.985228136,3,4,3057,27,340.6167766,129,22375.5,1.001916021,12445,False,1413989570
False,1,1,1,0,80,7,256,25,373.4871181,34,0,0,0,False,1414404040
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1414484447
False,1,2,2,0.629249224,11,8,340,30,24.46265625,41,22377.5,1.545197554,12447,False,1414484791
False,1,1,1,0,5,6,57,30,199.0695255,10,22379,1.005023371,201,False,1414755077
False,1,1,1,0,1,2,56,30,0.122326389,11,22380,9.174850979,202,False,1414765646
True,1,1,1,0,2,2,1095,30,17.26681713,5,22381,1.057914553,1950,False,1415034247
True,1,1,1,0,2,2,2953,30,35.33857639,2,22382,1.028297688,1951,False,1415036973
False,1,1,1,0,3,3,2953,30,0.659988426,3,22383,2.515178086,1952,False,1415093996
False,1,1,1,0,8,11,494,30,55.9806713,6,2,1.017863308,2,False,1415175125
False,1,1,1,0,11,10,491,30,0.133703704,7,22384,8.479224377,12448,False,1415186677
False,2,3,3,1.56140279,27,7,1010.333333,30,80.17557485,390,22386,1.009119103,5428,False,1415199792
False,2,4,4,2,4,4,793,30,15.27613426,1166,22389.5,1.034115776,12451,False,1415199893
True,1,1,1,0,3,2,3587,30,101.9804282,282,22392,1.009805803,12452,False,1415348846
False,1,1,1,0,2,2,1491,30,51.12997685,57,22393,1.019557998,12453,False,1415361812
False,1,2,2,0.995727452,7,6,1534.5,30,25.56890046,88,22394.5,1.019555754,12455,False,1415362150
True,1,1,1,0,1,1,7516,30,27.2965162,792,8,1.036634712,4,False,1415821395
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1415869394
False,1,1,1,0,4,0,321,29,237.965625,2,22396,1.004202288,12456,False,1415980011
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1415980020
False,1,1,1,0,25,17,1231,29,243.0272106,93,7,1.004114766,3,False,1416417332
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1416418790
False,1,1,1,0,86,1,1865,30,15.90162037,209,22397,1.062886673,12457,False,1416573692
False,1,1,1,0,12,3,5641,28,50.24616898,564,22398,1.019902015,12458,False,1416933699
False,1,1,1,0,8,1,231,25,621.0402315,8,22399,1.001610202,12459,False,1417019389
False,2,4,4,1.557721176,148,64,1157,30,179.4512442,196,22401.5,1.011701666,5430,False,1417517485
False,2,2,2,0.998635964,45,1,7396.5,30,179.3990336,740,22404.5,1.009606338,5431,False,1418044999
False,1,1,1,0,1,1,1148,25,633.778044,69,22406,1.001577839,12463,False,1418119936
False,1,1,1,0,16,6,14,1,295.1496528,1,22407,1.003388112,652,False,1418895429
False,1,2,2,0.345117315,23,8,435,30,21.42452546,196,22408.5,14.05908657,654,False,1418898740
False,1,1,1,0,7,7,1945,30,42.81913194,656,22410,1.023354047,655,False,1418899466
False,1,1,1,0,1,1,1945,30,0.023796296,657,22411,43.0233463,656,False,1418901522
False,1,1,1,0,18,10,18,30,42.84299769,24,22412,1.023341037,657,False,1418901528
False,1,3,3,0.939265158,74,9,670,30,0.280432099,686,22414,3.250052524,660,False,1418924826
False,1,2,2,0.961236605,11,2,1024,30,0.669479167,663,22416.5,2.120273845,662,False,1418982669
False,1,1,1,0,3,0,82,17,1486.857778,16,22418,1.000672559,203,False,1418984388
False,1,2,2,1,1,3,1028.5,30,0.096736111,665,22419.5,8.753050969,664,False,1418991027
False,1,1,1,0,1,1,230,30,263.1276273,130,22421,1.003800437,1526,False,1420289697
False,1,2,2,1,2,2,99.5,30,92.48730903,62,22422.5,1.010180643,205,False,1420542924
False,1,1,1,0,1,1,144,30,0.029467593,51,22424,34.93558523,206,False,1420545470
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1420545475
False,1,1,1,0,1,2,144,30,0.011747685,52,22425,86.12315271,207,False,1420546485
False,1,1,1,0,1,1,143,30,0.043831019,53,22426,23.81489306,208,False,1420550272
True,1,1,1,0,1,1,2521,30,100.3746412,278,0,0,0,False,1420656089
True,1,1,1,0,2,2,2953,30,64.37655093,4,1,1.015533606,0,False,1420656130
True,1,1,1,0,1,1,2953,30,0.000428241,5,2,2336.135135,1,False,1420656167
False,1,1,1,0,1,1,2953,30,0.000335648,6,3,2980.310345,2,False,1420656196
False,1,1,1,0,1,1,2953,30,0.000231481,7,4,4321,3,False,1420656216
False,1,1,1,0,1,1,996,30,78.43880787,4,5,1.012748791,4,False,1420656239
True,1,1,1,0,1,1,996,30,0.000208333,5,6,4801,5,False,1420656257
False,1,1,1,0,1,1,996,30,0.000509259,6,7,1964.636364,6,False,1420656301
True,1,1,1,0,1,1,996,30,0.000266204,7,8,3757.521739,7,False,1420656324
True,1,1,1,0,1,1,996,30,0.000231481,8,9,4321,8,False,1420656344
True,1,1,1,0,1,1,2953,30,0.003275463,8,10,306.3003534,9,False,1420656499
True,1,1,1,0,1,1,2953,30,0.0084375,9,11,119.5185185,10,False,1420657228
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1420697870
False,1,1,1,0,1,1,2521,30,0.484560185,279,22427,3.063727129,12464,False,1420697955
True,1,1,1,0,4,0,99,25,519.9817593,1,5,1.001923144,3,False,1420812784
False,1,1,1,0,3,5,2611,30,129.7962037,255,22428,1.007704386,12465,False,1421055886
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1421079422
False,1,1,1,0,1,1,143,30,6.784502315,54,22429,1.147394747,209,False,1421136453
True,1,1,1,0,23,23,7516,30,63.86694444,793,22430,1.015657552,12466,False,1421339499
True,1,1,1,0,2,1,964,30,171.3550926,82,22431,1.005835835,12467,False,1421339841
False,1,1,1,0,4,4,846,30,28.919375,195,22432,1.034578894,665,False,1421397374
False,1,2,2,1,2,2,1580,30,57.57248264,91,22433.5,1.011480571,12469,False,1421414080
True,1,1,1,0,1,0,2266,30,118.0386111,47,0,0,0,False,1421587176
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1421590396
False,1,1,1,0,3,3,325,29,65.9277662,3,22435,1.015168116,12470,False,1421676170
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1421676179
False,1,1,1,0,12,8,5650,28,54.97002315,565,22436,1.018191733,12471,False,1421683109
False,1,1,1,0,2,3,325,29,0.089479167,4,22437,12.1757858,12472,False,1421683901
False,1,1,1,0,6,1,93,28,306.2465394,11,22438,1.003265343,12473,False,1421689507
False,2,2,2,0.98285869,12,14,2629.5,30,164.5022164,153,22439.5,1.005761283,12474,False,1421834536
False,1,3,3,1.584962501,18,3,370.6666667,30,176.3562809,103,22442,1.002628358,5434,False,1422014766
False,1,1,1,0,47,18,418,25,685.9838542,12,0,0,0,False,1422630518
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1422782543
False,1,3,3,1.546179692,16,16,367,25,562.7197955,35,7,1.001107974,6,False,1422909588
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1422945029
False,1,1,1,0,1,1,1582,30,23.84209491,61,22444,1.041942623,12475,False,1423474037
False,1,4,4,1.655017333,60,10,162.5,31,135.8070775,11,10.5,1.003102628,10,True,1423738207
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1423739632
False,1,1,1,0,24,11,482,30,149.2722685,18,0,0,0,False,1423764792
False,1,1,1,0,6,13,495,30,0.146828704,19,1,7.810657418,1,False,1423777478
False,1,1,1,0,7,2,7516,30,31.65159722,794,22445,1.031593982,12476,False,1424074197
False,2,4,4,1.62001447,23,7,5694.5,30,158.3025694,1489,22447.5,1.01109183,5435,False,1424095525
False,2,2,2,0.575669337,179,172,1808,30,93.47883681,184,22450.5,1.021227111,12480,False,1424163037
False,2,293,293,7.362350236,1116,1116,882.8088737,31,417.6003958,14750,22598,1.000059612,5567,True,1424176104
False,1,1,1,0,1,1,3588,31,0.071064815,284,22745,15.07166124,12642,False,1424182244
False,2,4,4,2,4,4,811.25,30,64.2899537,1179,22747.5,1.00883143,12643,False,1424182932
False,1,1,1,0,8,3,3588,31,0.828877315,285,22750,2.206451162,12644,False,1424253859
False,1,1,1,0,1,1,1582,31,1.13306713,63,22751,1.882560242,12645,False,1424274001
False,2,2,2,0.970950594,13,7,603,31,22.31532407,22,22752.5,1.022916971,12646,False,1424344268
False,1,1,1,0,25,1,179,31,2.081678241,3,22754,1.480381637,5568,False,1424355961
False,2,3,3,0.906342224,153,56,1922.333333,31,2.152716049,565,22756,1.227261982,5569,False,1424422051
False,2,3,3,0.898482716,20,19,1251,31,166.0228974,339,22759,1.014285968,5570,False,1424687675
False,1,1,1,0,2,2,983,31,3.217395833,85,22761,1.310810373,12651,True,1424700034
False,3,12,12,2.441472279,741,441,1250.583333,31,44.10526042,1598,22767.5,1.023575764,5575,True,1424760162
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1424848248
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1424882191
False,1,1,1,0,2,2,2125,31,8.763877315,470,22774,1.114104747,12658,False,1424933303
False,1,1,1,0,4,5,991,31,8.797118056,181,22775,1.113673591,12659,False,1424936175
True,1,1,1,0,5,3,2207,31,2.14212963,50,22776,1.466825157,12660,False,1424945242
True,1,1,1,0,5,3,53,31,2.14837963,1,22777,1.465467083,12661,False,1424945782
True,1,2,2,1,6,6,810.5,31,9.121458333,102,22778.5,1.082223694,12663,False,1424964198
False,2,4,4,1.302719788,177,46,1366.75,31,9.384453125,271,22781.5,1.054976135,12666,True,1425030012
True,1,1,1,0,2,1,1417,31,12.78829861,27,22784,1.078196485,12667,False,1425281013
False,2,6,6,2.067529261,181,16,2244.333333,31,75.8394213,121,22787.5,1.054317642,12672,True,1425368202
False,3,4,4,0.792811382,264,0,93.75,30,127.2326939,212,22804.5,1.0022335,12681,False,1425983158
False,1,1,1,0,1,4,4601,31,15.19003472,479,22791,1.065832634,12673,False,1426072581
False,1,1,1,0,1,1,2125,31,14.00556713,471,22792,1.071400179,12674,False,1426143384
False,3,5,5,2.056182164,30,7,1549.2,31,75.09075926,659,22795,1.002875242,5576,False,1426143689
False,1,1,1,0,0,5,4603,31,0.04255787,481,22798,24.49741637,12678,False,1426147366
False,1,1,1,0,7,0,2209,31,0.0434375,52,22799,24.02158273,12679,False,1426147442
False,2,3,3,1.480682115,12,24,687.6666667,31,5.381732253,67,22801,12.37114519,5578,False,1426147495
False,2,4,4,2,4,4,812.5,31,36.23127894,1184,22808.5,1.015685283,12682,False,1427457622
True,1,1,1,0,4,0,288,31,39.15211806,13,0,0,0,False,1427558847
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1427559204
True,1,1,1,0,3,1,2014,31,1.257488426,664,1,1.795235948,0,False,1427566269
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1427623162
False,2,3,3,1.439773586,156,31,1807,31,27.59936728,468,22812,1.016002488,5579,False,1427785326
False,1,2,2,0.721928095,18,2,1222,31,51.71792824,346,22814.5,1.014501741,12686,False,1428644533
False,1,2,2,0.985228136,6,1,1008,31,14.95360532,665,22816.5,0.516718376,674,False,1430150252
False,1,2,2,0.918295834,2,1,36.5,31,80.16464699,34,22818.5,1.0191606,676,False,1430150550
False,1,2,2,0.918295834,2,1,1010.5,31,0.006273148,667,22820.5,120.5571956,678,False,1430150794
False,1,1,1,0,14,7,1855,31,55.91732639,6,22822,1.017883545,1959,False,1430199459
False,1,1,1,0,1,0,846,31,31.86675926,198,22829,1.031380662,682,False,1430210910
False,1,1,1,0,1,1,2015,31,0.052997685,668,22830,19.86874864,683,False,1430214892
False,2,4,4,0.273642261,427,2,725.75,31,63.33532697,889,22832.5,1.003950571,686,False,1430230329
False,1,1,1,0,0,412,847,31,0.00119213,200,22835,839.8349515,687,False,1430230432
True,1,1,1,0,1,1,66,30,294.2568634,4,11,1.003398391,3,False,1432389173
False,1,1,1,0,3,2,12087,31,95.06101852,677,9,1.010519559,5,False,1432389376
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1432480246
False,1,1,1,0,4,4,27,31,26.96957176,29,22836,1.037078824,688,False,1432480721
False,2,6,6,1.956619574,372,1,6.166666667,30,64.71070602,1,31.5,0.66838371,3,True,1432582689
False,1,1,1,0,14,2,275,31,102.4620023,5,10,1.009759716,6,False,1432590924
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1432616681
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1432621485
False,1,1,1,0,10,0,1862,31,28.09018519,7,35,1.035599623,1,False,1432626451
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1432633425
False,2,10,10,2.311573778,346,95,2369,31,134.5750023,1482,22841.5,1.002808735,5581,False,1432637219
True,1,1,1,0,1,1,43,30,1.79275463,2,36,1.557800819,27,False,1432737583
False,2,3,3,1.204189684,53,4,155.3333333,31,230.4593248,24,19,1.003649792,1,False,1432746107
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1432801001
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1432802706
False,1,1,1,0,2,1,301,31,2.062476852,7,22847,1.484853927,12697,False,1432815417
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1433234219
False,1,1,1,0,6,0,1231,31,106.1176736,183,0,0,0,False,1433344671
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1433346835
False,1,1,1,0,2,2,109,31,7.616875,13,22848,1.131287437,12698,False,1433404205
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1433404217
True,1,1,1,0,2,2,137,30,296.1271759,1,0,0,0,False,1433419474
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1433575203
False,1,1,1,0,2,0,1807,31,13.16988426,140,22849,1.075930812,12699,False,1433775097
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1433775108
False,2,3,3,0.368877614,1,187,239,31,341.3958372,49,22851,1.022828357,12701,False,1433783808
False,2,4,4,1.051416467,415,415,729,31,41.14317419,894,22854.5,1.012658965,692,False,1433785125
False,1,2,2,1,0,4,3056.5,31,111.7835069,133,22857.5,1.006709398,12703,False,1433834199
False,1,1,1,0,2,0,331,31,112.8342361,37,22859,1.008862558,12704,False,1433924982
False,1,1,1,0,30,2,848,31,2.709085648,202,0,0,0,False,1434019190
False,1,1,1,0,1,1,2027,31,3.673333333,671,22860,1.272232305,693,False,1434102501
False,2,2,2,0.881290899,16,4,3990,31,118.3740336,802,22861.5,1.00631491,5582,False,1434352667
False,1,2,2,0.863120569,3,4,5266,31,104.1758218,101,12.5,1.007199367,8,False,1434368993
False,4,5,5,0.824467036,286,1,219.4,32,20.73488889,311,17,1.009774144,9,False,1434369027
False,1,1,1,0,54,0,0,1,0,0,20,0,0,False,1434369151
False,2,3,3,0.005178544,18056,14,379.3333333,32,0.019421296,239,22,32.46603099,10,False,1434370705
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1434376116
False,1,1,1,0,0,6,876,31,4.132638889,203,22863,1.241976138,694,False,1434376250
False,1,1,1,0,1,2,41,31,6.914108796,23,14,1.1446318,4,False,1434382504
False,1,1,1,0,2,0,870,31,0.073993056,204,22864,14.51478179,695,False,1434382643
