NS	Entrophy	AGE	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
3.02	4.0	3.0	
